stationcode,name,latitude,longitude,nom_arrondissement_communes,id,record_timestamp,ebike,mechanical,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,is_returning
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,Paris,15663,2024-07-22T04:41:00.336+02:00,2,0,2024-07-22T03:45:17+02:00,2,33,35,OUI,OUI,OUI
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,Paris,17157,2024-07-22T04:43:01.281+02:00,2,0,2024-07-22T03:45:17+02:00,2,33,35,OUI,OUI,OUI
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,Paris,18653,2024-07-22T04:45:01.442+02:00,2,0,2024-07-22T03:45:17+02:00,2,33,35,OUI,OUI,OUI
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,Paris,20145,2024-07-22T04:49:00.335+02:00,2,0,2024-07-22T03:45:17+02:00,2,33,35,OUI,OUI,OUI
12165,Champs de Manoeuvre - Cartoucherie,48.835261,2.447974,Paris,21646,2024-07-22T04:51:01.555+02:00,2,0,2024-07-22T03:45:17+02:00,2,33,35,OUI,OUI,OUI
8500,La Concorde,48.8707186208,2.3244822062,Paris,703,2024-07-22T04:19:01.377+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,2192,2024-07-22T04:22:00.326+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,3694,2024-07-22T04:21:00.518+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,5184,2024-07-22T04:25:00.791+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,6679,2024-07-22T04:27:00.312+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,8179,2024-07-22T04:29:00.488+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,9676,2024-07-22T04:31:00.625+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,11173,2024-07-22T04:35:00.522+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,12675,2024-07-22T04:37:01.327+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,14168,2024-07-22T04:39:00.436+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,15664,2024-07-22T04:41:00.336+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,17158,2024-07-22T04:43:01.281+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,18654,2024-07-22T04:45:01.442+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,20146,2024-07-22T04:49:00.335+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
8500,La Concorde,48.8707186208,2.3244822062,Paris,21647,2024-07-22T04:51:01.555+02:00,0,0,2024-07-09T16:33:22+02:00,0,15,15,NON,NON,NON
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,704,2024-07-22T04:19:01.377+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,2193,2024-07-22T04:22:00.326+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,3695,2024-07-22T04:21:00.518+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,5185,2024-07-22T04:25:00.791+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,6680,2024-07-22T04:27:00.312+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,8180,2024-07-22T04:29:00.488+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,9677,2024-07-22T04:31:00.625+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,11174,2024-07-22T04:35:00.522+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,12676,2024-07-22T04:37:01.327+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,14169,2024-07-22T04:39:00.436+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,15665,2024-07-22T04:41:00.336+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,17159,2024-07-22T04:43:01.281+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,18655,2024-07-22T04:45:01.442+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,20147,2024-07-22T04:49:00.335+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
22018,Charles de Gaulle - Les Sablons,48.8809875149,2.2715748727,Neuilly-sur-Seine,21648,2024-07-22T04:51:01.555+02:00,1,1,2024-07-22T03:51:12+02:00,2,33,35,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,705,2024-07-22T04:19:01.377+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,2194,2024-07-22T04:22:00.326+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,3696,2024-07-22T04:21:00.518+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,5186,2024-07-22T04:25:00.791+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,6681,2024-07-22T04:27:00.312+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,8181,2024-07-22T04:29:00.488+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,9678,2024-07-22T04:31:00.625+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,11175,2024-07-22T04:35:00.522+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,12677,2024-07-22T04:37:01.327+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,14170,2024-07-22T04:39:00.436+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,15666,2024-07-22T04:41:00.336+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,17160,2024-07-22T04:43:01.281+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,18656,2024-07-22T04:45:01.442+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,20148,2024-07-22T04:49:00.335+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
23203,Division Leclerc - Kléber,48.7986662264,2.283375279,Châtillon,21649,2024-07-22T04:51:01.555+02:00,4,0,2024-07-22T03:46:36+02:00,4,21,25,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,706,2024-07-22T04:19:01.377+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,2195,2024-07-22T04:22:00.326+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,3697,2024-07-22T04:21:00.518+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,5187,2024-07-22T04:25:00.791+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,6682,2024-07-22T04:27:00.312+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,8182,2024-07-22T04:29:00.488+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,9679,2024-07-22T04:31:00.625+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,11176,2024-07-22T04:35:00.522+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,12678,2024-07-22T04:37:01.327+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,14171,2024-07-22T04:39:00.436+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,15667,2024-07-22T04:41:00.336+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,17161,2024-07-22T04:43:01.281+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,18657,2024-07-22T04:45:01.442+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,20149,2024-07-22T04:49:00.335+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
9035,Gare Saint-Lazare - Place de Budapest,48.877753,2.327339,Paris,21650,2024-07-22T04:51:01.555+02:00,2,0,2024-07-22T03:51:00+02:00,2,42,44,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,707,2024-07-22T04:19:01.377+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,2196,2024-07-22T04:22:00.326+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,3698,2024-07-22T04:21:00.518+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,5188,2024-07-22T04:25:00.791+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,6683,2024-07-22T04:27:00.312+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,8183,2024-07-22T04:29:00.488+02:00,4,26,2024-07-22T03:51:52+02:00,30,10,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,9680,2024-07-22T04:31:00.625+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,11177,2024-07-22T04:35:00.522+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,12679,2024-07-22T04:37:01.327+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,14172,2024-07-22T04:39:00.436+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,15668,2024-07-22T04:41:00.336+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,17162,2024-07-22T04:43:01.281+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,18658,2024-07-22T04:45:01.442+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,20150,2024-07-22T04:49:00.335+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
17127,Porte de Clichy - Place des Nations Unies,48.8967372633,2.3105429992,Paris,21651,2024-07-22T04:51:01.555+02:00,5,26,2024-07-22T03:51:52+02:00,31,9,40,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,708,2024-07-22T04:19:01.377+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,2197,2024-07-22T04:22:00.326+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,3699,2024-07-22T04:21:00.518+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,5189,2024-07-22T04:25:00.791+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,6684,2024-07-22T04:27:00.312+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,8184,2024-07-22T04:29:00.488+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,9681,2024-07-22T04:31:00.625+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,11178,2024-07-22T04:35:00.522+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,12680,2024-07-22T04:37:01.327+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,14173,2024-07-22T04:39:00.436+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,15669,2024-07-22T04:41:00.336+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,17163,2024-07-22T04:43:01.281+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,18659,2024-07-22T04:45:01.442+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,20151,2024-07-22T04:49:00.335+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
26008,Henri Barbusse - Bourguignons,48.913017228,2.2734212271,Asnières-sur-Seine,21652,2024-07-22T04:51:01.555+02:00,16,9,2024-07-22T03:51:50+02:00,25,9,34,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,709,2024-07-22T04:19:01.377+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,2198,2024-07-22T04:22:00.326+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,3700,2024-07-22T04:21:00.518+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,5190,2024-07-22T04:25:00.791+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,6685,2024-07-22T04:27:00.312+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,8185,2024-07-22T04:29:00.488+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,9682,2024-07-22T04:31:00.625+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,11179,2024-07-22T04:35:00.522+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,12681,2024-07-22T04:37:01.327+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,14174,2024-07-22T04:39:00.436+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,15670,2024-07-22T04:41:00.336+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,17164,2024-07-22T04:43:01.281+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,18660,2024-07-22T04:45:01.442+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,20152,2024-07-22T04:49:00.335+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34008,Garibaldi - Gabriel Péri,48.9057419114,2.3316044208,Saint-Ouen-sur-Seine,21653,2024-07-22T04:51:01.555+02:00,9,16,2024-07-22T03:52:47+02:00,25,3,30,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,710,2024-07-22T04:19:01.377+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,2199,2024-07-22T04:22:00.326+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,3701,2024-07-22T04:21:00.518+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,5191,2024-07-22T04:25:00.791+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,6686,2024-07-22T04:27:00.312+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,8186,2024-07-22T04:29:00.488+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,9683,2024-07-22T04:31:00.625+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,11180,2024-07-22T04:35:00.522+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,12682,2024-07-22T04:37:01.327+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,14175,2024-07-22T04:39:00.436+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,15671,2024-07-22T04:41:00.336+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,17165,2024-07-22T04:43:01.281+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,18661,2024-07-22T04:45:01.442+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,20153,2024-07-22T04:49:00.335+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
34012,Bateliers - Quai de Seine,48.9158175855,2.3239533299,Saint-Ouen-sur-Seine,21654,2024-07-22T04:51:01.555+02:00,4,1,2024-07-22T03:44:52+02:00,5,21,26,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,711,2024-07-22T04:19:01.377+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,2200,2024-07-22T04:22:00.326+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,3702,2024-07-22T04:21:00.518+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,5192,2024-07-22T04:25:00.791+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,6687,2024-07-22T04:27:00.312+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,8187,2024-07-22T04:29:00.488+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,9684,2024-07-22T04:31:00.625+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,11181,2024-07-22T04:35:00.522+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,12683,2024-07-22T04:37:01.327+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,14176,2024-07-22T04:39:00.436+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,15672,2024-07-22T04:41:00.336+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
23204,Roland Garros - Jean Bouin,48.8094608572,2.2853198638,Châtillon,17166,2024-07-22T04:43:01.281+02:00,6,0,2024-07-22T03:48:28+02:00,6,22,28,OUI,OUI,OUI
